tmk,lat,long,shape_area,shape_length,near_line,near_ce05,near_ce11,near_ce20,near_ce32,near_pf05,near_pf11,near_pf20,near_pf32,area,sa_ce05,sa_ce11,sa_ce20,sa_ce32,sa_pf05,sa_pf11,sa_pf20,sa_pf32,building_value,land_value,total_value,land_class,n,year_tce
91009033,0,0,1264.309975,149.5052175,240.1938967,236.7413332,234.588947,231.1945382,226.9625644,230.0292723,229.1398169,228.2513683,108.4010314,455.981966485,0,0,0,0,0,0,0,0,123200,600500,723700,RESIDENTIAL,1,NA
91009034,0,0,1859.766945,183.7348707,220.8268161,217.4093168,215.2800033,211.9238022,207.7428063,210.1034323,209.2176238,208.3329405,90.39713931,463.063251072,0,0,0,0,0,0,0,0,99300,600500,699800,RESIDENTIAL,1,NA
91009035,0,0,1208.238388,141.918475,206.0059546,202.5639667,200.4193023,197.0389267,192.82792800000001,196.1134947,195.2145541,194.3159736,75.68112826,448.585174765,0,0,0,0,0,0,0,0,106600,594800,701400,RESIDENTIAL,1,NA
91009036,0,0,2254.06469,214.7953005,176.4963663,172.9924639,170.8086888,167.36625,163.0773671,168.8112981,167.8818445,166.7859617,50.92127633,463.740694788,0,0,0,0,0,0,0,0,166300,594200,760500,RESIDENTIAL,1,NA
91009095,0,0,2438.07917,230.2001426,203.0590887,200.1470332,198.3436809,195.5170858,192.0242944,166.1445048,165.5184447,164.5684396,107.798603,484.335706453,0,0,0,0,0,0,0,0,166400,610500,776900,RESIDENTIAL,1,NA
91009096,0,0,2734.159897,218.7114871,220.3750717,217.3875208,215.52958,212.6127881,209.0000649,188.82057030000001,188.1689846,187.2753206,118.3191424,462.705174143,0,0,0,0,0,0,0,0,392600,601400,994000,RESIDENTIAL,1,NA
91009110,0,0,3339.293434,233.0021151,232.310486,229.1515021,227.1879862,224.0995433,220.2635574,211.8069456,211.0714311,210.374106,114.8410631,501.450547271,0,0,0,0,0,0,0,0,418900,609400,1028300,RESIDENTIAL,1,NA
91009111,0,0,2882.216095,237.0467754,215.1951761,212.0303164,210.0638175,206.9718577,203.1337266,197.886047,197.0926342,196.539443,99.65346851,502.862925716,0,0,0,0,0,0,0,0,184700,603300,788000,RESIDENTIAL,1,NA
91023001,0,0,1754.108528,194.2696144,58.48150858,59.19354203,350.4990054,581.2337553,564.7904333,356.7520699,356.3453856,131.8467058,72.91726592,1045.40559006,0,0,0,0,0,0,0,0,827900,1224700,2052600,RESIDENTIAL A,1,NA
91023003,0,0,2495.090996,222.3201962,36.44484272,37.77655904,313.9341246,545.9670354,529.5228209,393.8559759,393.5189041,165.0392042,98.73486076,1161.53454883,0,0,0,0,0,0,0,0,92600,1328200,1420800,RESIDENTIAL A,1,NA
91023004,0,0,1154.097824,135.9420705,34.37159319,35.41434416,283.8643059,515.9391398,499.4958127,424.8526186,419.277883,184.5478147,103.2732257,2322.83255115,0,0,0,0,0,0,0,0,481300,1890700,2372000,RESIDENTIAL,1,NA
91023006,0,0,1496.308144,157.2784349,12.43064203,13.23314648,267.8724036,500.9367019,484.5020986,418.5693688,403.411216,204.7620129,116.1137082,1161.53455036,0,0,0,0,0,0,0,0,373400,1328200,1701600,RESIDENTIAL A,1,NA
91023007,0,0,887.4165039,120.9102669,37.47907687,38.04291748,257.9765984,489.703856,473.2587124,408.3823301,393.2727616,186.3656658,92.8151228,1161.53103564,0,0,0,0,0,0,0,0,243900,1461000,1704900,RESIDENTIAL,1,NA
91023008,0,0,1200.823425,162.0204077,22.59533288,23.39522208,236.3080168,469.0286596,452.5940544,386.9868361,371.8428985,206.3062546,104.9965552,1161.30189836,0,0,0,0,0,0,0,0,283400,1246900,1530300,RESIDENTIAL A,2,NA
91023009,0,0,788.8955536,112.3718044,72.71545967,73.93024625,234.5831734,461.5076106,445.0993758,382.5638708,367.6550348,165.3852544,58.85836492,1161.53455165,0,0,0,0,0,0,0,0,167000,1195900,1362900,RESIDENTIAL,2,NA
91023010,0,0,1001.234291,130.5035674,23.52137912,24.36187917,208.5980402,441.145245,424.7029616,359.246978,344.1075275,203.3296757,98.90880919,1161.52714181,0,0,0,0,0,0,0,0,200,570000,570200,RESIDENTIAL,2,NA
91023011,0,0,1606.387062,163.7132992,9.553352943,10.00875002,188.6452233,421.4985264,405.065032,339.3475815,324.1893465,202.2120585,104.9635032,1161.5360288,0,0,0,0,0,0,0,0,249700,1261800,1511500,RESIDENTIAL,1,NA
91023012,0,0,1617.993744,161.0842188,23.46091998,23.84978899,175.4697518,407.9763996,391.534115,326.0938535,310.9570793,185.6212593,92.40039349,1161.30704292,0,0,0,0,0,0,0,0,253300,1394500,1647800,RESIDENTIAL,1,NA
91023013,0,0,1224.464928,149.127772,55.03902253,55.29384448,170.4882606,398.7762213,382.3409771,319.0019771,304.0311561,151.4484448,58.77529654,813.373560845,0,0,0,0,0,0,0,0,152300,1211100,1363400,RESIDENTIAL,2,NA
91023014,0,0,1196.86512,163.81613719999999,61.90798727,61.46980627,153.0120601,379.1694322,362.7501154,300.1301472,285.2426384,132.7835435,44.66724311,1509.68968202,0,0,0,0,0,0,0,0,282700,1430900,1713600,RESIDENTIAL A,1,NA
91023015,0,0,771.9438858,111.7306112,56.36601563,56.02024232,132.652674,359.0422822,342.6146884,279.7674822,264.8647259,138.8043706,52.3909872,1161.30352876,0,0,0,0,0,0,0,0,658100,1314800,1972900,RESIDENTIAL,1,NA
91023016,0,0,2245.758781,204.3223739,24.97632144,24.97228524,107.6906479,339.5578528,323.1219498,257.9361994,242.8279924,159.6372407,75.84509442,1742.18013745,0,0,0,0,0,0,0,0,289100,1523500,1812600,RESIDENTIAL,1,NA
91023017,0,0,2933.876328,275.2915197,22.14640204,22.27724358,83.35347772,315.3438234,298.9134793,233.5854517,218.4735113,141.9511467,66.3382254,1742.18355847,0,0,0,0,0,0,0,0,379700,1508300,1888000,RESIDENTIAL,1,NA
91023018,0,0,3682.611168,279.1596165,15.58687074,14.63093,38.64579718,270.6983147,254.2671711,188.7068553,173.5886752,150.9277,80.21947897,2622.59309614,0,0,0,0,0,0,0,0,416900,1819700,2236600,RESIDENTIAL,1,NA
91023021,0,0,1381.830093,153.2833122,57.53759695,51.64841613,59.04867347,260.1303779,243.7942536,184.2227427,169.9142366,121.7720902,41.13992617,1161.5360327,0,0,0,0,0,0,0,0,476000,1328200,1804200,RESIDENTIAL,1,NA
91023022,0,0,2498.675209,206.6148413,12.42124086,8.68805583,12.35856582,237.6075711,221.175223,155.9685785,140.8968903,118.3323344,77.05120463,1161.53440512,0,0,0,0,0,0,0,0,220000,1328200,1548200,RESIDENTIAL A,1,NA
91023023,0,0,1425.363358,154.576585,38.09927648,37.65996388,43.27433464,209.7432659,193.3650419,133.6732126,119.5405131,98.91426516,46.31290893,1147.52426283,0,0,0,0,0,0,0,0,223600,1323500,1547100,RESIDENTIAL A,1,NA
91023025,0,0,1830.520103,186.4807323,49.46035639,49.40158455,60.42675918,198.8653553,182.6496586,126.8639343,113.6434812,94.90730362,27.72835124,1161.52887603,2.46475300037,0,0,0,0,0,0,0,668000,1328200,1996200,RESIDENTIAL,1,NA
91023026,21.31231776,-157.9975727,234.1220932,62.89496671,1.725780768,1.882116785,47.76514179,176.4676947,160.0819745,94.29950719,79.24077862,56.75507224,30.99680149,1161.29678959,1.89190588329,0,0,0,0,0,0,0,150200,1314800,1465000,RESIDENTIAL A,1,NA
91023027,0,0,1290.942017,149.6375001,15.94029672,15.94197059,66.28946287,151.0389513,134.5975675,71.91802163,57.64832338,37.57646027,22.07927326,966.454378157,0,0,0,0,0,0,0,0,162800,1250900,1413700,RESIDENTIAL,1,NA
91023028,0,0,1462.137459,156.6211423,39.40506374,39.49935473,73.34812398,161.2228285,144.9098276,88.90039049,76.2066524,59.37748078,46.59307031,474.401297409,0,0,0,0,0,0,0,0,84600,603500,688100,RESIDENTIAL,1,NA
91023029,0,0,2039.30764,189.836323,5.249983115,5.453096672,87.33655841,130.4511836,114.0118111,50.51388019,36.40145238,18.63195122,14.40211387,1135.05260817,0,0,0,0,0,0,0,0,747700,1306100,2053800,RESIDENTIAL A,1,NA
91023030,0,0,1134.742714,134.7555357,56.63071387,56.77564008,105.6779902,126.4470791,111.1821065,76.11677485,70.61259151,67.39791101,47.67460796,1161.53455824,13.8548928874,0,0,0,0,0,0,0,287900,1116400,1404300,RESIDENTIAL A,2,NA
91023031,0,0,1725.94191,167.7314462,47.96151117,48.19544312,86.94118415,107.6841246,92.42320495,62.73787331,60.36835815,58.76336844,49.62152574,1161.5345586,13.9658160357,0,0,0,0,0,0,0,168400,561000,729400,RESIDENTIAL,2,NA
91023032,0,0,447.0777817,85.0696698,31.52960486,31.81750531,66.59846067,88.1075334,72.31440765,44.77717854,43.80036893,42.11524453,40.45703077,1161.43725908,14.0487516269,0,0,0,0,0,0,0,495200,1328100,1823300,RESIDENTIAL A,1,NA
91023033,0,0,2994.754265,235.3650177,85.36508294,85.65318787,100.0505966,115.8433181,104.0155767,98.39324266,97.59801207,95.83804339,2.993858309,591.595511637,0,0,0,0,0,0,0,60.6712600423,329200,641400,970600,RESIDENTIAL,1,NA
91023034,0,0,1882.681511,193.3190091,85.55676493,85.75412626,114.2946333,132.1537905,118.9190283,100.5029675,97.98278324,96.29026089,8.948213494,589.809723975,0,0,0,0,0,0,0,61.8780299754,88400,640700,729100,RESIDENTIAL,1,NA
91023035,0,0,2968.87471,232.5189023,96.16209416,96.29812574,128.5552843,146.316966,133.1594364,112.8995421,109.2565153,106.8713725,5.056717104,588.876015498,0,0,0,0,0,0,0,0,687500,640100,1327600,RESIDENTIAL A,1,NA
91023036,0,0,688.822998,106.6467351,125.8191128,126.0217636,146.9125388,191.8915833,178.5710657,151.7711097,145.2561359,109.1461837,0,587.670049844,0,0,0,0,0,0,0,513.265429354,151700,638900,790600,RESIDENTIAL,1,NA
91023037,0,0,2035.951004,182.7432878,95.74192147,95.93682318,121.5413419,170.8578857,156.5361421,123.9304657,116.6901555,108.2961905,15.73685171,582.011992216,0,0,0,0,0,0,0,0,72800,638900,711700,RESIDENTIAL,1,NA
91023038,0,0,1970.99128,197.8726681,137.7665731,137.9055527,152.7428076,209.0799466,195.8805585,168.6283522,161.6687152,84.10723352,0,585.797398802,0,0,0,0,0,0,0,170.935126763,243400,638600,882000,RESIDENTIAL,1,NA
91023039,0,0,476.9375229,90.2344231,127.9988422,128.0483642,139.0710273,216.9667927,203.0153591,169.7424257,161.3342676,86.19129283,0,583.354576826,0,0,0,0,0,0,0,563.242177097,120400,637600,758000,RESIDENTIAL,1,NA
91023040,0,0,1569.126869,159.2789166,141.7741724,141.7671108,148.6019513,237.503565,223.6435576,189.9627018,181.1830813,58.28512988,0,579.158528201,0,0,0,0,0,0,0,522.563977734,143800,637000,780800,RESIDENTIAL,1,NA
91023041,0,0,1287.254951,148.0275635,114.6380187,114.0624869,116.6975649,243.8422431,228.7308707,184.4661226,173.3259112,74.40487814,0,564.507093263,0,0,0,0,0,0,0,285.099807603,141000,607000,748000,RESIDENTIAL,1,NA
91023042,0,0,1264.042091,142.4910888,140.5415329,140.259578,144.2837162,248.9095965,234.6588681,197.4827796,187.8205518,52.19853053,0,578.203516811,0,0,0,0,0,0,0,461.601854363,85300,636700,722000,RESIDENTIAL,1,NA
91023043,21.31357906,-157.9972272,153.0018234,53.30165445,131.7482398,127.7817348,131.566236,274.2958072,259.262904,214.2903896,202.7530403,62.03008144,0,572.536868337,0,0,0,0,0,0,0,569.852034537,67400,634900,702300,RESIDENTIAL,1,NA
91023044,0,0,1399.103363,151.7423884,98.77748996,93.48460114,98.60272429,267.645152,251.8325793,199.7355045,186.7992437,81.76763135,0,570.658041549,0,0,0,0,0,0,0,142.726003592,92200,627900,720100,RESIDENTIAL,1,NA
91023045,0,0,2374.131119,197.5231536,105.6476511,100.087682,108.0958812,283.6219474,267.8249806,215.5772545,202.5384777,71.43139089,0,626.509221651,0,0,0,0,0,0,0,141.475239242,122300,652300,774600,RESIDENTIAL,1,NA
91023046,0,0,2245.60054,226.5198071,100.5809042,98.6704299,109.014355,300.7801483,284.7642253,229.6372721,215.9981199,72.02378014,3.353860363,567.634112012,0,0,0,0,0,0,0,7.84726070809,159200,633300,792500,RESIDENTIAL,1,NA
91023047,0,0,3095.582062,240.2846001,103.8059808,103.9021735,117.4747362,312.6139989,296.5885871,241.1831004,227.4624096,65.55479498,0.459357208,565.734452176,0,0,0,0,0,0,0,9.14941165318,116300,632700,749000,RESIDENTIAL,1,NA
91023048,0,0,905.4013214,122.6417368,126.5261486,126.7218003,144.8272175,334.8575023,319.0372377,265.7454296,252.3473816,62.06624128,0,563.767561051,0,0,0,0,0,0,0,145.302145079,103800,632100,735900,RESIDENTIAL,1,NA
91023049,0,0,859.7292938,123.112899,107.7020672,107.842829,145.1929566,347.415078,331.3727302,275.3708617,261.474059,81.88177335,0.971314785,561.977257018,0,0,0,0,0,0,0,106.013009084,80200,631500,711700,RESIDENTIAL,1,NA
91023050,0,0,3253.556877,280.8375116,142.8290551,142.7644982,175.1329589,367.3920162,351.6434471,298.7462492,285.3473121,40.52771756,0,560.50624671,0,0,0,0,0,0,0,479.740682432,305200,630800,936000,RESIDENTIAL,1,NA
91023051,0,0,1085.004158,134.2122976,155.0904234,154.5598614,194.8996529,386.6150527,370.9455606,318.6583243,305.3306771,55.88725915,0,555.277969208,0,0,0,0,0,0,0,422.206471532,109700,623000,732700,RESIDENTIAL,1,NA
91023052,0,0,1876.214706,222.2499385,108.5035205,108.2097944,175.8869172,388.435656,372.2528955,314.0849734,299.7866171,94.1974391,0,557.242907969,0,0,0,0,0,0,0,93.2547669928,98100,629900,728000,RESIDENTIAL,1,NA
91023053,0,0,1098.771912,144.2336786,114.3445698,114.5359446,191.9111789,404.447687,388.2872312,330.3293627,316.046804,103.2798839,0.89094712,554.388863261,0,0,0,0,0,0,0,71.4197528631,213200,629000,842200,RESIDENTIAL,1,NA
91023054,0,0,1350.111023,153.406234,150.0609556,150.3937504,215.61172440000001,416.4822252,400.6367641,346.3097602,332.5888717,84.48803714,0,554.375747081,0,0,0,0,0,0,0,518.82741868,364600,629000,993600,RESIDENTIAL,1,NA
91023055,0,0,874.7633133,118.4826569,153.9824649,154.4022771,228.1523549,429.817549,413.9770283,359.6103888,345.8667708,95.78204315,0,551.513750728,0,0,0,0,0,0,0,521.103941745,59200,621800,681000,RESIDENTIAL,1,NA
91023056,0,0,1466.962479,168.7904938,150.3571092,150.8183619,239.4487967,444.9597841,429.0372928,373.7023319,359.7862199,110.9835655,0,551.544362346,0,0,0,0,0,0,0,344.03894958,103900,628100,732000,RESIDENTIAL,1,NA
91023057,0,0,902.0132141,120.6990323,122.9932126,123.8350311,236.6656544,451.6476546,435.4823749,377.2188363,362.8534765,133.2608922,8.461238237,548.510772985,0,0,0,0,0,0,0,0,347600,627100,974700,RESIDENTIAL,1,NA
91023058,0,0,1194.406517,138.3062425,136.6533292,137.8143618,258.5063373,471.6581584,455.5591523,398.0554717,383.7864943,109.5294165,0,547.082964808,0,0,0,0,0,0,0,253.483765883,89000,626500,715500,RESIDENTIAL,1,NA
91023059,0,0,1346.782822,147.3406425,147.9185139,148.5405163,277.3117036,489.1503222,473.1046275,388.9427928,388.9427928,89.99039539,0,546.542039002,0,0,0,0,0,0,0,384.038423557,131400,626500,757900,RESIDENTIAL,1,NA
91023060,0,0,2095.441795,190.5957239,142.4898888,143.1661085,287.4545659,501.9147739,485.8068437,375.5237181,375.5237181,80.49884221,0,540.02095402,0,0,0,0,0,0,0,156.776405008,464700,624400,1089100,RESIDENTIAL A,1,NA
91023061,0,0,1959.687492,216.7563606,137.7360987,138.6336729,298.4041911,515.0704607,498.9113175,362.9796497,362.9796497,75.14733887,1.786521271,540.022077941,0,0,0,0,0,0,0,45.0715638284,160800,624400,785200,RESIDENTIAL,1,NA
91023062,0,0,1520.922035,159.5114141,143.3877318,144.5082528,317.0996386,533.8494516,517.6999026,350.8958004,350.8958004,72.04346788,1.213986869,539.992119599,0,0,0,0,0,0,0,96.7087840898,148000,624400,772400,RESIDENTIAL,1,NA
91023063,0,0,799.3134766,113.6962267,132.4336478,133.6278338,322.9190626,542.4696109,526.2478131,354.0460765,354.0460765,88.56270881,20.27604163,553.621948007,0,0,0,0,0,0,0,12.0380690737,97300,624400,721700,RESIDENTIAL,1,NA
91023064,0,0,1567.922668,158.8476648,143.7331618,145.0641042,343.0512246,561.5187741,545.3359047,325.8741882,325.8741882,70.39251934,11.35316856,588.568867183,0,0,0,0,0,0,0,5.02083268411,101200,640100,741300,RESIDENTIAL,1,NA
91023065,0,0,2792.351288,225.428884,135.7662456,136.9082662,354.7106095,575.4674064,559.2270226,312.3050264,312.3050264,66.77953975,2.201342947,1226.08202781,0,0,0,0,0,0,0,74.482552639,175400,787300,962700,RESIDENTIAL,1,NA
91023073,0,0,2819.866463,263.85157,48.74805204,49.81056672,334.66773,565.9940115,549.5479335,366.3273083,366.0329589,139.031391,75.17231704,575.950522943,0,0,0,0,0,0,0,0,302900,629600,932500,RESIDENTIAL,1,NA
91023074,0,0,1025.076851,128.3699551,151.8133159,151.5558639,203.9818518,401.0390917,385.2627665,331.773014,318.2138911,72.20467402,0,555.302441546,0,0,0,0,0,0,0,552.336847959,89800,629300,719100,RESIDENTIAL,1,NA
91023075,0,0,674.5617218,104.2383878,118.0132503,117.525718,169.1805737,375.6420289,359.5701161,302.9566257,288.9157644,87.52293692,0,560.943313763,0,0,0,0,0,0,0,178.017059267,72000,624800,696800,RESIDENTIAL,2,NA
91023076,0,0,2622.070503,230.0832401,103.1275565,103.6118847,212.6434734,431.2708571,415.0041452,355.3703102,340.8268697,126.3560624,6.118601176,549.653735759,0,0,0,0,0,0,0,0,135300,627500,762800,RESIDENTIAL,1,NA
91023077,0,0,1233.675629,144.4383591,114.9119542,115.9992873,303.3313848,525.2834295,508.9931079,370.3299919,370.3299919,101.6801973,30.89742526,538.009597114,0,0,0,0,0,0,0,0,100500,623700,724200,RESIDENTIAL,3,NA
91023078,0,0,2076.103043,186.5642685,106.2202582,106.895992,272.3369065,494.412691,478.1068798,395.3019802,395.3019802,114.0101324,19.75386544,545.660558699,0,0,0,0,0,0,0,0,107300,626200,733500,RESIDENTIAL,1,NA
91023079,0,0,2673.258904,230.8897301,130.3968041,130.5340994,155.4224351,170.9012523,159.3807207,146.418508,143.358815,125.76891,0,588.7489847,0,0,0,0,0,0,0,326.164975386,415300,640100,1055400,RESIDENTIAL A,1,NA
91023080,0,0,2716.4132,223.8808038,106.1831001,106.5893778,200.0008483,416.3992608,400.1673907,341.1347797,326.6851507,113.0212874,2.861285534,553.353498594,0,0,0,0,0,0,0,39.3738154916,152700,622400,775100,RESIDENTIAL,1,NA
91023081,0,0,1177.915482,151.218511,110.5446605,111.7469063,246.4443643,465.8372954,449.5776588,389.9164299,375.3496042,128.5141807,16.0153652,546.166008444,0,0,0,0,0,0,0,0,98900,626500,725400,RESIDENTIAL,1,NA
91023082,0,0,1883.676201,192.986169,102.2571495,103.5874533,328.8475963,553.5735287,537.2274415,352.0376967,351.7558905,107.522378,44.6533736,588.602231262,0,0,0,0,0,0,0,0,137600,640100,777700,RESIDENTIAL,1,NA
91023083,0,0,1801.877396,179.0322344,149.1023563,149.2351634,171.0880849,355.8962701,340.300627,289.0649966,275.9890098,36.02149876,0,561.926797285,0,0,0,0,0,0,0,540.6377556,120800,631400,752200,RESIDENTIAL,1,NA
91023084,0,0,3995.333054,282.0439607,136.0411527,136.8964313,244.3728389,456.0188269,439.943496,382.8001103,368.5955555,106.87164,0,548.521606085,0,0,0,0,0,0,0,62.1688317173,140300,595800,736100,RESIDENTIAL,1,NA
91023085,0,0,748.9463501,109.4675828,112.8780353,112.8782709,121.0594761,220.5008064,205.7954532,166.1868518,156.327807,87.44272828,0,579.175479945,0,0,0,0,0,0,0,373.372694741,113400,637000,750400,RESIDENTIAL,1,NA
91023086,0,0,1416.305901,150.5374719,92.93818118,92.98464413,105.519527,198.2626338,183.187352,141.4747197,131.4915179,107.8875774,0,578.645822079,0,0,0,0,0,0,0,343.057844131,67800,637600,705400,RESIDENTIAL,1,NA
91023087,0,0,1587.016808,159.947447,98.50488432,95.52183779,98.53397611,253.2941957,237.618079,187.4034669,174.9310907,85.60840453,0.190403882,574.440323096,0,0,0,0,0,0,0,209.55724058,120800,629100,749900,RESIDENTIAL,1,NA
91023088,0,0,846.632782,138.0810662,142.2882851,136.7411834,142.1017265,290.9317329,275.8700105,230.6646792,218.9956932,38.67264296,0,572.535427205,0,0,0,0,0,0,0,286.883433749,272900,634900,907800,RESIDENTIAL,1,NA
91023089,0,0,2378.641151,199.5914877,58.57423681,58.81256094,83.52924533,161.8911474,146.0295257,98.07295589,87.45805932,74.54386829,32.5961399,519.378727879,0,0,0,0,0,0,0,0,348200,617900,966100,RESIDENTIAL,1,NA
91023091,0,0,1629.751274,169.5407944,142.7998784,143.0878854,151.5420691,163.3999703,154.4483989,155.8508103,155.0504442,152.7834142,0,593.479949737,0,0,0,0,0,0,0,181.288610882,129900,641300,771200,RESIDENTIAL,1,NA
91023092,0,0,2554.840225,209.5631152,146.7048515,145.3719257,154.7889619,327.3154328,311.8992615,262.7739746,250.1734988,27.67150981,0,565.734079423,0,0,0,0,0,0,0,483.719193166,105200,632700,737900,RESIDENTIAL,1,NA
91023093,0,0,2737.813293,236.3746333,142.2048009,142.3942234,157.4272841,339.3375907,323.7401507,272.6963041,259.697762,27.92295658,0,563.797578403,0,0,0,0,0,0,0,518.773615548,163600,632100,795700,RESIDENTIAL,1,NA
91023094,0,0,3805.373825,303.9829136,132.4157244,126.5084065,133.0921237,293.9365044,278.5705052,230.5270085,218.270414,27.52269833,0,626.520167363,0,0,0,0,0,0,0,477.932577553,136600,652300,788900,RESIDENTIAL,1,NA
91023095,0,0,1434.305809,204.1625642,137.3796488,137.6300129,152.4535506,166.0110488,155.8505056,151.0504262,149.7265998,138.5230579,0,591.609492613,0,0,0,0,0,0,0,524.875460458,76900,640700,717600,RESIDENTIAL,1,NA
91023096,0,0,2781.122368,235.7845276,142.7436106,137.6643154,145.7501966,311.8372966,296.4856437,248.2259484,235.8493536,27.39981106,0,567.611928289,0,0,0,0,0,0,0,385.071531258,170300,633300,803600,RESIDENTIAL,1,NA
91023097,0,0,1296.645241,147.4513648,138.647316,137.7424001,139.9923232,261.0540358,246.4343969,205.8410103,195.3352737,46.68674103,0,578.179270272,0,0,0,0,0,0,0,546.702034685,106400,636700,743100,RESIDENTIAL,1,NA
91023098,0,0,1137.820358,136.5671378,116.7175651,116.525282,157.6750345,361.5966276,345.5495553,289.3599897,275.4084658,77.46484293,0,559.60682071,0,0,0,0,0,0,0,268.084119579,64900,630800,695700,RESIDENTIAL,1,NA
91023099,0,0,1198.032501,141.9910079,94.09185714,94.29437159,131.6093229,160.1367697,146.1009802,117.1253664,111.0636643,105.3370626,19.2786483,585.711609956,0,0,0,0,0,0,0,0,75800,639500,715300,RESIDENTIAL,1,NA
91023100,0,0,2030.118988,210.3118846,138.7523224,138.9404091,168.3211879,186.8848196,174.9658531,157.9393634,153.6243788,108.8419339,0,587.642994502,0,0,0,0,0,0,0,465.384700063,147400,639500,786900,RESIDENTIAL,1,NA
91023101,0,0,1386.233688,151.7136797,100.1974049,100.3742987,118.3191937,187.3803152,172.7838249,136.2709451,127.6993881,112.2837044,1.308141971,580.104530912,0,0,0,0,0,0,0,23.4337947207,119500,637900,757400,RESIDENTIAL,1,NA
91023102,0,0,446.9645767,84.57884859,99.39026241,100.2637555,282.7729718,506.7116202,490.3696103,398.6720389,398.6720389,128.0946565,40.68180599,541.874771146,0,0,0,0,0,0,0,0,77900,625000,702900,RESIDENTIAL,1,NA
91023103,0,0,939.1528473,124.5894926,101.7140649,102.9748286,316.2439716,541.066791,524.7154954,366.3140638,366.1472657,114.0523781,47.80726719,574.324317553,0,0,0,0,0,0,0,0,145600,622500,768100,RESIDENTIAL,1,NA
91023104,0,0,2620.817589,292.1802805,89.71235571,89.3273686,93.4060483,225.2997342,209.7780931,161.5487532,149.7270341,88.74106543,0,584.308742943,0,0,0,0,0,0,0,67.5422619529,287700,632300,920000,RESIDENTIAL,1,NA
91023105,0,0,1353.602654,149.8188848,110.1929078,110.796253,258.7255449,479.0852306,462.8110943,402.8794441,388.2707735,123.4704548,20.64259447,542.809732643,0,0,0,0,0,0,0,0,59700,625300,685000,RESIDENTIAL,1,NA
91023106,0,0,956.0010071,130.2708352,37.84043731,37.29880374,38.69037212,228.1113095,211.7038374,150.725016,136.2716768,114.9342171,54.40334328,1159.61727608,0,0,0,0,0,0,0,0,292000,1327600,1619600,RESIDENTIAL A,1,NA
91023107,0,0,1520.724434,171.2024195,58.96046567,59.07915397,85.11647471,303.9675168,287.573475,226.1439375,211.4646253,117.269326,47.81967867,1252.58882058,0,0,0,0,0,0,0,0,266800,1358800,1625600,RESIDENTIAL A,1,NA
91024001,0,0,870.9237366,118.7246706,50.09169324,49.52761075,64.50558455,82.74759024,69.13428021,63.23296014,62.30917706,61.06202988,38.43950925,1160.45600305,14.1605694615,0,0,0,0,0,0,0,226300,1328200,1554500,RESIDENTIAL A,1,NA
91024002,0,0,905.6864243,121.7059635,42.74564087,41.22547768,50.19444643,67.27861524,54.36610242,56.56609181,56.00781749,54.40203297,36.81051146,1159.08975697,14.6483991123,0,0,0,0,0,0,0,93700,1328200,1421900,RESIDENTIAL A,1,NA
91024003,0,0,1433.073967,156.2605952,47.93705429,47.88777899,51.95251436,65.02049223,54.81936211,64.9843339,64.19374591,62.8379342,21.64866234,1158.86864484,15.5345937398,0,0,0,0,0,0,0,881800,1328100,2209900,RESIDENTIAL A,1,NA
91024004,0,0,1450.227272,152.8524926,46.27295486,46.13794259,47.37102069,52.90724212,47.83057026,64.25363543,63.54125903,61.90186118,22.17836015,1159.08828093,16.867355832,0.00168610538482,0,0,0,0,0,0,984800,1328200,2313000,RESIDENTIAL,1,NA
91024005,0,0,999.4944839,126.9636707,49.79897384,49.2224823,50.36395138,52.60000378,50.49784838,67.08321323,66.10868459,64.65780231,15.33055325,1159.09933308,18.4180988668,2.01477402882,0,1.75999166063,0,0,0,0,242900,1461000,1703900,RESIDENTIAL,1,NA
91024006,0,0,1109.363243,133.984259,47.8511418,46.58682658,47.5884134,48.14410822,47.46871121,63.69757263,62.99236901,61.32145953,14.70352779,1158.8667893,19.9068250604,5.57244261774,0.867848943233,9.32008287284,0,0,0,0,411000,1328100,1739100,RESIDENTIAL,1,NA
91024007,0,0,1432.071564,152.3457471,12.0249295,10.66255734,11.53062883,11.79732456,11.12734904,27.38001102,26.41430436,24.92743131,23.07247491,1159.08642495,21.2563766732,8.93242804742,5.7953720934,16.9135895542,0,0,0,0,257900,1447700,1705600,RESIDENTIAL,1,NA
91024008,0,0,1161.718025,136.9216202,10.60574682,9.149795989,9.849020423,9.948931821,9.118555713,24.04909093,23.06621649,21.60833882,19.93452219,1159.09396959,22.8300575421,12.7912987773,12.0651006947,25.6453149897,0,0,0,0,340500,1261800,1602300,RESIDENTIAL A,1,NA
91024009,0,0,1361.534851,185.2466406,8.316219482,6.692477089,7.162440512,6.999613064,5.809999167,21.86251497,21.00976573,19.40499015,17.73929,1158.86531341,24.6154657137,17.1810086385,19.397816894,35.9458619856,0,0,0,0,271200,1460900,1732100,RESIDENTIAL,1,NA
91024010,0,0,1584.178596,169.231883,7.065110108,5.320473457,5.637092134,5.263740609,3.789442057,20.21268044,19.29896081,17.90580824,16.24532072,1159.08494894,27.1889096238,23.2023312028,29.7349441053,50.6038853774,0,0,0,0,212400,1328200,1540600,RESIDENTIAL,1,NA
