tmk,year_tce,lat,long,shape_area,shape_length,near_line,near_ce05,near_ce11,near_ce20,near_ce32,near_pf05,near_pf11,near_pf20,near_pf32,area,sa_ce05,sa_ce11,sa_ce20,sa_ce32,sa_pf05,sa_pf11,sa_pf20,sa_pf32,building_value,land_value,total_value,land_class,n,point_count,percenthazard_ce05,landvalue_ce05,percenthazard_ce11,landvalue_ce11,percenthazard_ce20,landvalue_ce20,percenthazard_ce32,landvalue_ce32,public_costce,public_costce_discounted,discount_countywide,capped_discounted
67014019,2075,21.58203958,-158.1318151,2388.620148,244.7053483,16.16844838,12.55656796,9.914417322,4.625486282,0,28.46397934,27.50672206,25.65732709,21.67850668,2651.88455178,101.296242448,182.416619499,323.921863422,507.07720754,0,0,0,0,642200,2213800,2856000,RESIDENTIAL A,1,1,0.03819783269977113,2129237.2676,0.06878754181684048,2061517.1256000001,0.12214779983712976,1943388.7576,0.19121390755854709,1790490.4468,2585588.7576,572612.719449857,572612.719449857,572612.719449857
67014025,2075,21.58208687,-158.1316368,3341.284134,237.9413534,12.29609416,8.918031857,6.593662281,2.123124629,0,25.21999519,24.21972536,22.23049806,18.21792157,1049.39129553,74.1449251851,125.564809547,225.078388662,361.346168136,0,0,0,14.1637566461,1093100,1466600,2559700,RESIDENTIAL A,1,1,0.07065517457685101,1362977.3769999999,0.11965489906563681,1291113.977,0.21448471091836446,1152036.2989999999,0.344338827351813,961592.4226,2245136.2989999996,497215.0338785095,497215.0338785095,497215.0338785095
67014026,2075,21.58208055,-158.1314013,4019.379074,317.4054716,12.09001501,9.130623398,7.341002489,3.530178461,0,25.4374485,24.37829232,21.55269831,16.44525166,1057.78474942,61.1707034293,97.3081571689,176.367378908,290.316556267,0,0,0,100.433060918,1207500,1553100,2760600,RESIDENTIAL A,1,1,0.05782906537728102,1463285.7800999999,0.0919923994198778,1410227.2248,0.16673276770600542,1294146.9777,0.2744571203415299,1126840.8333,2501646.9776999997,554022.7055805917,554022.7055805917,554022.7055805917
67014027,2050,21.58213108,-158.1310364,2990.33255,245.6919357,9.743363836,6.83820856,5.00742935,1.066643628,0,49.51941087,44.62519422,24.4703068,16.08184185,960.371605446,64.0060644546,105.887635515,192.530159647,314.856412746,0,0,0,50.7116094709,780300,1516100,2296400,RESIDENTIAL A,1,1,0.0666471854141037,1415056.4833,0.11025694107837081,1348939.3623,0.20047464809998033,1212159.8525,0.3278485233846325,1019048.1310999999,2129239.3623,987317.0657530326,987317.0657530326,779700
67014028,2050,21.58213191,-158.1308305,3535.710999,268.773943,10.40876167,7.072546049,4.672977295,0.078688154,0,51.06810372,48.19474595,41.64664319,25.01536476,905.448311961,67.2194764655,115.455734218,208.504336061,336.105984316,0,0,0,0,1025600,1534700,2560300,RESIDENTIAL,1,1,0.07423888871129213,1420765.4067000002,0.12751223089471395,1339007.3336,0.23027745847736567,1181293.8880999999,0.37120394380996646,965013.2212,2364607.3336,1096455.9530527396,1096455.9530527396,779700
67014029,2075,21.58211995,-158.130638,3306.860138,250.4048626,12.78040097,9.606934951,7.582977619,3.410460599,0,37.47210498,35.26790903,31.62479922,21.57747488,808.472606566,64.7311971712,112.561486857,205.756053018,333.729514934,0,0,0,0,914900,1541700,2456600,RESIDENTIAL A,1,1,0.08006603643152087,1418262.2478,0.13922733552483205,1327053.7341,0.2544997212607512,1149337.35,0.4127901331765851,905301.657,2064237.35,457152.5766033391,457152.5766033391,457152.5766033391
67014030,2075,21.58212582,-158.1304373,2336.30661,223.5561393,11.10079594,8.543547723,7.346039674,4.175506015,0,25.377185,25.32708466,23.21892702,17.12609093,715.250258561,37.4241099848,71.6324374959,153.451250821,276.108432979,0,0,0,0,831400,1431600,2263000,RESIDENTIAL,1,1,0.052323098855067786,1356694.3932,0.10015017350712477,1288225.26,0.21454204173197505,1124461.6728,0.38603052522413334,878958.0204,1955861.6728,433151.3540340877,433151.3540340877,433151.3540340877
67014031,2100,21.58203995,-158.1302054,3799.674118,276.9029221,9.141959744,7.777158504,8.224197516,7.139205763,4.264181236,1.809006919,1.809007369,1.809008951,1.809029152,743.671831135,14.3615778987,19.1123604285,55.2713438977,130.473528639,0,0,0,0,855700,1477200,2332900,RESIDENTIAL A,1,1,0.019311714250062697,1448672.3136,0.025699992427211486,1439235.96,0.07432222330291073,1367411.5416,0.17544503257555133,1218032.646,2073732.646,219342.953513152,219342.953513152,219342.953513152
67015038,2100,21.58251803,-158.1242742,4526.811386,326.7812047,29.58501078,24.77737031,20.78872393,14.20569535,5.804142887,33.82479437,32.97337958,32.0737832,31.65595238,720.67562452,0,0,0,0,0,0,0,0,873900,908700,1782600,RESIDENTIAL,1,1,0,908700,0,908700,0,908700,0,908700,1782600,188549.25666852077,188549.25666852077,188549.25666852077
67015039,2030,21.5827537,-158.1242101,2508.131958,212.1612265,8.113853454,3.37411949,0,0,0,11.13885955,11.02431721,10.02400886,9.023762693,958.135497381,105.819377784,177.793160612,298.085934015,453.604317014,203.288892073,219.543597622,243.439275182,275.48196066,960500,1311600,2272100,RESIDENTIAL A,2,1,0.11044301987897355,1166742.9612,0.18556160490659812,1068216.8808,0.3111104168771517,903548.124,0.47342397631013294,690657.0815999999,2127242.9612,1781532.4901461175,1781532.4901461175,779700
67015040,2024,21.58278637,-158.1244341,2638.267517,244.765002,0.502355982,0,0,0,0,5.386906572,5.345407604,4.345129088,3.344842988,911.764107551,112.488154221,205.472696027,357.95505146,550.714158729,165.047716255,184.059083308,204.199767768,229.120313018,484500,1268200,1752700,RESIDENTIAL A,1,1,0.12337418559186693,1111737.0932,0.22535729836843438,982402.2526,0.3925961205266874,770309.7528,0.6040094736874642,502195.7862,1596237.0932,1596237.0932,1596237.0932,779700
67015042,2030,21.58268113,-158.1246436,1575.081573,166.9568327,9.907554282,5.219633736,1.384833652,0,0,17.88885608,16.94904712,16.01659741,14.99426732,813.267472706,84.4639578589,152.983477112,266.7671071,412.092685016,25.4926438486,42.2143518172,61.1214948905,83.0238086332,329100,1350300,1679400,RESIDENTIAL A,1,1,0.10385753850189225,1210060.5426,0.1881096714749641,1096295.067,0.3280189065134756,907375.9443,0.5067123656683776,666086.7864,1539160.5426,1289022.722936171,1289022.722936171,779700
67015043,2024,21.58266966,-158.1248228,3402.682526,263.9884886,4.521164943,0,0,0,0,9.942178379,9.699703142,8.720586142,7.566439538,797.6574033,78.3707717312,140.050356339,245.684595593,384.4530248,1.25368832954,10.3565117773,27.228445235,48.4076512874,1089000,1335800,2424800,RESIDENTIAL A,1,1,0.09825116824211891,1204556.3142000001,0.1755770782789649,1101264.2434,0.30800766667064666,924362.9136,0.48197763000690996,691973.7875999999,2293556.3142,2293556.3142,2293556.3142,779700
67015046,2100,21.58253483,-158.1250639,988.5318604,130.021426,19.10762559,15.13989914,12.24507587,7.016443975,0,23.16852276,22.49803497,21.55057095,20.05188779,1005.9420822,95.6037038831,166.255157864,290.494973631,455.435599436,43.1911394691,60.0486299345,80.4619586548,108.313593536,506100,979400,1485500,RESIDENTIAL A,2,2,0.09503897448450935,886318.8034,0.16527309156845216,817531.6238,0.28877902492724644,696569.8474,0.4527453493544681,535981.547,1042081.547,110223.10169125558,110223.10169125558,110223.10169125558
67015049,2024,21.58259773,-158.1252507,2301.963455,207.0177833,4.19684028,0.422608642,0,0,0,8.384828055,7.514797034,6.536428504,5.371465487,921.328214162,91.0705436017,153.232523578,268.590165145,426.258401361,92.1925195935,106.930615749,134.66940683,168.40471265,484100,813400,1297500,RESIDENTIAL A,2,1,0.09884701477912927,732997.8502,0.16631697718860552,678117.7522,0.2915249538833432,576273.565,0.46265640714010486,437075.6096,1217097.8502,1217097.8502,1217097.8502,779700
67015050,2024,21.58253072,-158.1255185,3086.298584,275.5756202,5.883798346,2.445704282,0.258374286,0,0,10.35404161,10.00826118,9.009672429,7.442425957,1111.01931396,94.3841563444,151.735280852,268.394785811,434.545765218,102.190606432,124.164894754,153.377484529,186.589923974,781900,1532700,2314600,RESIDENTIAL A,1,1,0.08495275928911358,1402492.5369,0.1365730360808677,1323374.5629,0.2415752655589415,1162437.9975,0.39112350231712073,933224.2452,2184392.5368999997,2184392.5368999997,2184392.5368999997,779700
67015053,2030,21.5824891,-158.1257997,1724.555954,186.5842714,7.44203655,4.651846323,3.23814896,0,0,13.79996369,12.79965485,11.79929293,10.79901498,917.388722229,76.3342914729,111.825779408,202.256818431,341.427232967,4.94686358398,13.3120958549,27.8017615107,59.4165748613,457400,1350800,1808200,RESIDENTIAL A,1,1,0.08320822964493052,1238402.6336,0.1218957424463366,1186142.8832,0.22047013826327846,1052989.124,0.37217291284922993,848068.7116,1695802.6336,1420208.0080826792,1420208.0080826792,779700
67015054,2100,21.58245428,-158.1260594,1676.306168,167.5887362,12.04148468,9.740561862,8.863295868,6.159519738,1.754640506,19.18617561,18.28621778,17.28739494,16.18523503,917.392634154,36.340427316,46.2858988962,86.6583396736,155.777774926,0,0,0,3.47276822478,520000,1402200,1922200,RESIDENTIAL A,1,2,0.03961273064887029,1346654.6514,0.050453750306033225,1331453.4012,0.09446156034761984,1269745.3835999998,0.16980491136126785,1164099.429,1684099.429,178130.6493289747,178130.6493289747,178130.6493289747
67015055,2100,21.5824159,-158.1262679,2170.566238,202.1256779,13.44866407,11.62685286,11.32441627,9.368470942,5.82083283,21.09581065,20.16071266,19.16111578,17.23302282,887.494215071,25.8275771914,23.6749199832,48.2401229022,100.418282096,0,0,0,0,560500,1399900,1960400,RESIDENTIAL A,1,1,0.029101685118402467,1359160.1102,0.026676140059466183,1362556.2676,0.054355422359953935,1323808.4355,0.11314809763347751,1241504.1147999999,1802004.1147999999,190601.669673037,190601.669673037,190601.669673037
67015056,2100,21.58250109,-158.1264307,1735.757141,174.003899,8.747246025,7.47937576,7.850686052,6.752231697,4.137898092,16.32967359,15.75251628,14.79109513,13.23393259,1002.95426128,8.8183381644,1.88859786998,6.4437909081700004,27.1826567161,0,0,0,0,474200,1416200,1890400,RESIDENTIAL,1,1,0.008792363226161256,1403748.7696,0.001883034892906996,1413533.2954,0.0064248103397519275,1407100.915,0.027102588588046563,1377816.7314,1852016.7314,195891.60666618057,195891.60666618057,195891.60666618057
68004001,2075,21.58036032,-158.1559198,2647.60994,239.596401,13.26898769,9.543480134,6.640170506,1.616245277,0,26.19042642,25.36290994,24.26010097,22.34583306,5174.4013605,234.073520688,415.410853596,729.102247805,1141.04237937,0,0,0,0,1475100,3352300,4827400,RESIDENTIAL A,1,2,0.04523683115787168,3200652.0049,0.08028191565639567,3083170.6514000003,0.14090562308729512,2879940.8162000002,0.22051679022822102,2613060.8609,4355040.8162,964481.2067461811,964481.2067461811,779700
68004005,2075,21.58043452,-158.1547118,2025.326736,214.620337,20.77596846,16.16283069,12.23153429,5.664756285,0,28.34479594,27.16463554,26.16608408,25.16767414,1908.72644762,0,69.7539061817,216.070721088,399.421826939,0,0,0,0,1747100,2097400,3844500,RESIDENTIAL A,1,3,0,2097400,0.03654473707779157,2020750.517,0.11320151264075562,1859970.1252,0.2092609066307228,1658495.9786,3607070.1251999997,798833.2357827498,798833.2357827498,779700
68004011,2075,21.58024164,-158.1532246,1329.38562,154.727925,17.81589876,13.71865026,10.61018384,5.299343646,0,25.09455148,24.35279995,23.36642773,21.69411337,1069.79708467,0,9.66289244492,111.494398088,273.194773789,0,0,0,0,920100,1808500,2728600,RESIDENTIAL A,2,3,0,1808500,0.009032453521688844,1792165.628,0.10422013640315037,1620018.1300000001,0.2553706471104025,1346661.5465,2540118.13,562542.6494711741,562542.6494711741,562542.6494711741
68004012,2050,21.58024388,-158.1530248,1529.237076,153.5655432,13.31732123,8.869838498,5.367924571,0,0,19.77483533,18.78459342,17.59951932,16.28711504,920.222233268,3.91612832534,72.2797198122,202.676178483,374.454245619,0,0,0,0,1085400,1757000,2842400,RESIDENTIAL A,1,1,0.0042556332413666974,1749522.2079999999,0.07854593944716144,1618994.678,0.22024699160248806,1370026.021,0.40691719030651397,1042046.831,2704394.6780000003,1254013.5531013508,1254013.5531013508,779700
68004013,2075,21.58017296,-158.1528225,2495.316757,214.8740537,18.45444845,13.90163247,10.27312613,4.144465051,0,24.46841953,24.46845081,23.46815213,21.92071414,698.029438655,20.2915406911,88.3602189204,203.269464731,352.56080452,0,0,0,0,1744600,1680500,3425100,RESIDENTIAL A,1,1,0.029069749164446147,1631647.865,0.1265852326954249,1467773.9075,0.29120471641234835,1191129.9975,0.5050801370201989,831713.06,2935729.9975,650156.1133795197,650156.1133795197,650156.1133795197
68004014,2075,0,0,2388.431854,213.5681669,14.55010813,10.01904335,6.414983377,0.293822523,0,21.13310276,20.50858122,19.49767362,18.27376578,643.023625788,35.5706375861,102.587723773,215.6457174,362.500310174,0,0,0,0,1184200,1661500,2845700,RESIDENTIAL A,1,1,0.05531777707624598,1569589.143,0.15953958712991734,1396424.29,0.3353620438685044,1104296.037,0.5637433768156966,724841.0055,2288496.037,506817.6195247511,506817.6195247511,506817.6195247511
68004015,2030,21.58023965,-158.1524849,2623.212112,264.9472843,8.392110367,3.961652651,0.512350202,0,0,15.23053486,14.8236082,13.53385272,12.24399862,597.972140783,38.7598034376,103.139098915,212.637163004,355.769958663,0,0,0,0,1055900,1646100,2702000,RESIDENTIAL,1,1,0.06481874454359517,1539401.4441,0.17248144500502488,1362179.0259,0.3555971064564437,1060751.7783000001,0.5949607588693777,666734.6979,2595301.4441,2173524.100782103,2173524.100782103,779700
68004017,2075,21.58028417,-158.151829,1344.347061,149.2420416,15.30481986,10.65308405,6.862989903,0.443222764,0,22.78501884,21.85897295,19.11063127,15.20051883,449.265961587,37.9117164859,94.2361918708,188.748226047,310.58989732,0,0,0,0,1040300,1023900,2064200,RESIDENTIAL A,2,1,0.08438590885447801,937497.1746,0.20975591281813866,809130.8315999999,0.4201258100664033,593732.9886,0.6913274627413644,316050.28469999996,1634032.9886,361878.14884433936,361878.14884433936,361878.14884433936
68004018,2050,21.58042415,-158.1512806,4441.270721,418.8988945,11.86728365,6.681222215,2.130027374,0,0,19.016586620000002,17.68043593,14.54299798,11.41990008,1199.43367912,47.5081056021,214.675335486,482.835570806,817.166179966,0,0,0,0,1400400,2880100,4280500,RESIDENTIAL A,1,1,0.039608780734717845,2766022.1191,0.17898057993794445,2364616.8219,0.40255295412435527,1720707.1047000003,0.6812933421758992,917908.0306999999,3765016.8219,1745818.449032303,1745818.449032303,779700
68004019,2075,21.58044313,-158.1509959,1552.847031,173.6788566,20.29352033,15.03147917,10.39675472,2.990646412,0,28.73618759,28.07197344,26.51768968,24.00852916,574.153322452,0,33.4895041522,168.837066148,336.978706955,0,0,0,0,708000,1637800,2345800,RESIDENTIAL A,1,2,0,1637800,0.058328503628923556,1542268.7638,0.29406268246773926,1156183.6186000002,0.5869141460609973,676552.2507999999,1864183.6186000002,412848.04022402095,412848.04022402095,412848.04022402095
68004020,2050,21.58056034,-158.1508371,1155.258438,153.6050845,15.32654976,9.946850666,5.151754483,0,0,22.92240028,22.15734489,21.17820505,19.35826943,585.300389022,0,35.7772843865,174.694305508,346.159080618,0,0,0,0,952900,1641600,2594500,RESIDENTIAL A,1,2,0,1641600,0.06112636358619475,1541255.5584,0.2984694847032362,1151633.2896,0.5914212378987309,670723.2864000001,2494155.5584,1156526.7818415177,1156526.7818415177,779700
68004021,2075,21.58051086,-158.1506614,2312.824524,246.667718,23.08281782,17.58058605,12.61369593,4.787185939,0,30.07141649,29.45081296,28.21897876,26.58279261,596.449825499,0,33.7753903878,177.070356836,353.073109159,0,0,0,0,737300,1645400,2382700,RESIDENTIAL A,1,1,0,1645400,0.056627379108616455,1552225.9342,0.2968738513551579,1156923.5203999998,0.5919577709048923,671392.3068,1894223.5203999998,419500.7725315636,419500.7725315636,419500.7725315636
68004022,2075,21.58054243,-158.1505061,1726.496017,203.3427531,23.96474797,18.39497359,13.33613393,5.397352439,0,31.77858044,30.85850187,29.93617153,28.53553837,607.596753621,0,26.9779431735,172.216109656,350.169079772,0,0,0,0,930500,1649300,2579800,RESIDENTIAL A,1,1,0,1649300,0.04440106536567838,1576069.4307,0.2834381662338885,1181825.7066,0.5763182204071232,698778.7226,2112325.7066,467802.3771818967,467802.3771818967,467802.3771818967
68004023,2075,21.58065691,-158.1503412,1195.220444,146.0577484,17.9439027,12.35569852,7.267965732,0,0,26.19253891,25.51789629,24.26712519,22.35481299,618.746033279,0,24.8228926177,170.790138599,349.584925804,0,0,0,0,1187800,1653100,2840900,RESIDENTIAL A,1,1,0,1653100,0.04011806344220563,1586780.9342,0.2760262359887949,1196801.4194,0.5649893607420801,719116.6841000001,2384601.4194,528101.4235357624,528101.4235357624,528101.4235357624
68004024,2075,0,0,2420.523315,229.4991325,17.41985668,11.86911893,6.826564287,0,0,25.9631065,25.29062881,24.03850914,21.17793887,629.8940626,0,12.7216082843,156.755866884,333.787541416,0,0,0,0,1590200,1657000,3247200,RESIDENTIAL A,1,1,0,1657000,0.02019642514455414,1623535.2280000001,0.24886068339327128,1244637.323,0.529910601217977,778937.473,2834837.323,627812.1004160506,627812.1004160506,627812.1004160506
68004025,2075,21.58069362,-158.1499816,2986.53746,223.2782794,20.69899008,15.3251151,10.50625917,2.865603261,0,30.28732097,29.50231711,27.88319867,25.99069803,641.044319495,0,0.613831489213,136.534244567,308.118613258,0,0,0,0,1352000,1660800,3012800,RESIDENTIAL,1,1,0,1660800,9.575492217083561e-4,1659208.9536,0.2129872154152439,1307071.1904,0.48065103127460634,862534.8192000001,2659071.1903999997,588886.3730050558,588886.3730050558,588886.3730050558
68004026,2100,21.58068668,-158.1497449,750.5561981,121.713604,27.65182522,22.85505965,18.76088545,11.99872698,3.422039954,35.95140388,35.91844681,35.01028131,34.01272671,1070.26479432,0,0,49.7780598839,343.203394296,0,0,0,0,1570400,2441300,4011700,RESIDENTIAL,1,2,0,2441300,0,2441300,0.046510041391697676,2327755.137,0.32067147879423297,1658445.8877,3228845.8877,341521.64928926574,341521.64928926574,341521.64928926574
68004028,2075,21.58086536,-158.1491791,1705.954742,193.2119573,19.23700976,15.00471612,11.74649446,6.084403121,0,23.13272242,22.60662623,21.9660408,20.98272673,435.225984385,0,0,0,76.5641936689,0,0,0,0,889900,1305600,2195500,RESIDENTIAL A,1,1,0,1305600,0,1305600,0,1305600,0.17591825032480476,1075921.4592,2195500,486222.4210469939,486222.4210469939,486222.4210469939
68004029,2030,21.58048719,-158.154104,2647.466599,292.5005596,7.015102993,3.588394097,1.453996819,0,0,20.15086629,19.20073618,17.68207669,15.74448598,929.029129396,0,0,34.1367781431,166.564277553,0,0,0,0,894900,1455300,2350200,RESIDENTIAL A,1,1,0,1455300,0,1455300,0.03674457243907274,1401825.0015,0.17928854142742573,1194380.7183,2350200,1968255.5000579243,1968255.5000579243,779700
68004030,2030,21.58033212,-158.1519952,1670.273117,178.3485187,6.727173287,2.228094953,0,0,0,13.14896659,12.16360489,10.66191593,7.866020124,443.824981983,29.6402859577,83.3656445468,174.751194472,293.859045446,0,0,0,0,750100,1017500,1767600,RESIDENTIAL A,2,1,0.06678372593013551,949547.28,0.18783450218219844,826377.8875000001,0.39373897722299367,616870.5674999999,0.6621056888980075,343807.145,1699647.28,1423427.8389151949,1423427.8389151949,779700
68004031,2030,21.58037563,-158.1515272,2256.829788,253.1561889,7.995906869,2.922443124,0,0,0,15.65413977,14.31097649,10.92333313,9.176583955,545.976070158,41.0341286013,121.035566632,250.266348918,412.094383398,0,0,0,0,917400,1628200,2545600,RESIDENTIAL A,1,1,0.07515737565096055,1505829.3726,0.22168657794282728,1267249.2266000002,0.45838336622624404,881860.7994,0.7547846983087446,399259.0629999999,2423229.3726,2029416.4498859087,2029416.4498859087,779700
68004032,2030,21.58034242,-158.1516973,2296.435089,207.2635808,7.80671577,2.994751623,0,0,0,15.18490296,13.63892018,10.65167399,8.693971171,453.935096692,40.9706411801,102.440647607,203.466444907,331.58434963,0,0,0,0,1310600,1502100,2812700,RESIDENTIAL,1,1,0.09025660601850101,1366524.9603,0.22567245483665943,1163118.0888,0.44822805372340324,828816.7211999999,0.730466430215207,404867.0214000001,2677124.9603,2242050.0074261026,2242050.0074261026,779700
68004033,2050,21.58080182,-158.1498322,1841.960724,207.8393598,11.5977513,6.742789695,2.57236147,0,0,20.56181245,20.35676455,19.56147269,17.7947939,618.743609624,0,0,92.395321009,255.134532222,0,0,0,0,1526300,1570500,3096800,RESIDENTIAL,1,1,0,1570500,0,1570500,0.1493273135623123,1335981.9465,0.4123428965626666,922915.3184999999,3096800,1435969.8319315591,1435969.8319315591,779700
68005005,2100,21.58113508,-158.1482166,2813.624466,212.3005712,19.03797832,15.77644179,13.7563241,9.635635155,3.783758465,44.03566379,42.19142346,34.29116875,26.80941635,821.863550686,0,0,28.0592264066,132.17856791,0,0,0,0,1204500,1734200,2938700,RESIDENTIAL A,1,2,0,1734200,0,1734200,0.0341409792211606,1674992.6778,0.16082787440770682,1455292.0824,2659792.0823999997,281331.66163431894,281331.66163431894,281331.66163431894
68005009,2100,21.58142753,-158.1475042,5610.965637,388.6024377,12.9251931,10.3196647,9.154939981,6.140222963,1.415333272,89.00924823,86.82434848,82.33158182,79.95385554,1747.82830288,0.159209106806,8.94943774843,54.0433607754,186.339590525,0,0,0,0,2666700,2042000,4708700,RESIDENTIAL A,1,2,9.10896719910427e-5,2041814.178,0.005120318588320994,2031544.96,0.030920291590626814,1978861.36,0.10661206836962032,1824298.2959999999,4490998.296,475022.0971672801,475022.0971672801,475022.0971672801
68005014,2075,21.58178469,-158.1461625,2564.20018,256.603011,13.25871461,9.672415139,7.25874991,2.648624126,0,58.33660215,58.33660215,55.57829756,50.09436434,1250.96123002,0,0,0.253869510185,96.949289817,0,0,0,0,950700,1317100,2267800,RESIDENTIAL,2,2,0,1317100,0,1317100,2.0293955087716123e-4,1316832.6287,0.07749983571868971,1215024.75,2267532.6287000002,502174.9963696509,502174.9963696509,502174.9963696509
68005015,2075,21.58190099,-158.1460998,240.4151306,62.88874332,12.98282538,9.339715993,6.850569212,2.146505222,0,52.58860945,52.58860945,49.86860305,44.4795593,1272.3872827,0,0,13.8622640064,134.468657725,0,0,0,0,929700,1863400,2793100,RESIDENTIAL A,1,3,0,1863400,0,1863400,0.01089468921520839,1843098.257,0.10568217676591213,1666472.1612,2772798.257,614072.7313110568,614072.7313110568,614072.7313110568
68005016,2075,21.58186416,-158.1456615,2871.470489,250.0175656,16.87627459,12.59686563,9.235662365,3.484214214,0,28.82687344,28.55679579,27.55652302,25.8178746,1242.3312153,0,3.93419640222,88.9348503696,220.392746312,0,0,0,0,1227500,1874900,3102400,RESIDENTIAL A,1,2,0,1874900,0.0031667854383502425,1868962.1916999999,0.07158706895095113,1740681.5337,0.1774025667211294,1542287.1153,2968181.5337,657342.9339205619,657342.9339205619,657342.9339205619
68005020,2075,21.58203665,-158.145174,1701.666138,186.0084631,16.69570634,12.17737619,8.452377988,2.181447197,0,25.15740007,24.58537286,23.88652769,22.3543716,622.851286035,0,0.442240071705,105.135723241,243.204106898,0,0,0,0,915100,1651500,2566600,RESIDENTIAL A,1,1,0,1651500,7.100251402228767e-4,1650327.435,0.16879747316615812,1372731.7545,0.3904689808801865,1006640.4465000001,2287831.7545,506670.5054070516,506670.5054070516,506670.5054070516
68005021,2075,21.58206315,-158.1450271,2859.778854,291.1607888,15.09802182,10.46844214,6.656518267,0.273542939,0,23.03541451,22.30026292,21.33674014,20.11195114,659.090582975,0,0,89.4961135489,226.64983087,0,0,0,0,794700,1658000,2452700,RESIDENTIAL A,1,1,0,1658000,0,1658000,0.1357872739509232,1432865.154,0.34388267216161555,1087841.986,2227565.154,493323.67215568206,493323.67215568206,493323.67215568206
68005022,2050,21.58219394,-158.144857,1310.284561,146.0727497,12.29580942,7.587833108,3.680301405,0,0,20.50790581,19.77305193,18.55564386,17.16381928,661.771342601,0,0,72.2262614949,210.538001033,0,0,0,0,1048800,1664400,2713200,RESIDENTIAL A,1,1,0,1664400,0,1664400,0.10914081170548236,1482745.7196,0.3181431220722096,1134882.7907999998,2713200,1258096.534486149,1258096.534486149,779700
68005023,2100,21.58206207,-158.1448122,567.8896332,104.26485220000001,29.22010886,24.49398051,20.56455104,14.03668761,5.713719532,37.25064068,36.42770476,35.36660108,33.9223929,666.718536885,0,0,59.9483000305,202.452063481,0,0,0,0,890200,1670900,2561100,RESIDENTIAL A,2,2,0,1670900,0,1670900,0.08991545414439298,1520661.0265000002,0.30365446928607037,1163524.5314,2053724.5314,217226.65421147546,217226.65421147546,217226.65421147546
68005025,2075,21.58230243,-158.1444286,1296.008728,154.2043079,17.97008132,12.95340227,8.564571066,1.466776478,0,25.60147491,24.73314365,23.36167666,21.12743439,800.549136291,0,3.33555023421,112.301835899,261.933520645,0,0,0,0,1190600,1705000,2895600,RESIDENTIAL A,1,3,0,1705000,0.004166577768934755,1697895.265,0.1402810031365498,1465820.895,0.32719230934225507,1147137.6400000001,2656420.895,588299.4301465373,588299.4301465373,588299.4301465373
68005027,2075,21.58238149,-158.1441841,1937.814743,234.0256447,15.660901,10.72328426,6.482208781,0,0,26.3718185,25.4906467,23.82432777,21.79697091,892.155522267,0,12.4610705726,130.403416581,278.927059892,0,0,0,0,1641500,1741600,3383100,RESIDENTIAL,1,2,0,1741600,0.013967374814803547,1717275.0728000002,0.14616668655442508,1487035.5528000002,0.31264398743308347,1197099.2096000002,3128535.5528,692855.445599641,692855.445599641,692855.445599641
68005028,2030,21.58250241,-158.1441701,281.7981567,67.16861752,10.72044375,5.87404392,1.749667763,0,0,22.23363749,21.42977285,19.44652493,17.03305093,993.581906961,0,2.2847536192,117.667229314,267.969926173,0,0,0,0,1449000,1766800,3215800,RESIDENTIAL A,1,3,0,1766800,0.002299512101813747,1762736.36,0.1184273067873192,1557563.1764,0.26970089158791244,1290292.2732000002,3215800,2693181.872643295,2693181.872643295,779700
68005029,2100,0,0,2440.348419,223.2450056,23.61447613,18.9429094,15.00501077,8.540632559,0.388060341,34.71823675,33.79758355,31.97054035,29.74356947,928.48549064,0,0,87.7283850944,215.958264689,0,0,0,0,2075900,1757100,3833000,RESIDENTIAL A,1,2,0,1757100,0,1757100,0.09448546690151216,1591080.4065,0.2325919649429752,1348412.5968,3424312.5968,362196.56385464605,362196.56385464605,362196.56385464605
68005030,2075,21.58259773,-158.1437912,255.753479,65.93655443,18.08158214,13.47413681,9.661355589,3.306035651,0,28.24710787,27.56789576,26.4338985,24.64979322,939.139847735,0,0,70.4372805485,192.37177948,0,0,0,0,896400,1771300,2667700,RESIDENTIAL A,2,2,0,1771300,0,1771300,0.07500190809534844,1638448.9574,0.20483826763815705,1408470.4506,2534848.9573999997,561375.7217287526,561375.7217287526,561375.7217287526
68005045,2100,21.58173425,-158.1463394,1782.24382,207.8007625,21.10934536,17.67588472,15.45659351,11.08796224,4.961132558,77.85234705,77.85234705,75.08698761,69.57811007,601.970720193,0,0,0,28.1440114705,0,0,0,0,818900,1419100,2238000,RESIDENTIAL,1,1,0,1419100,0,1419100,0,1419100,0.04675312357630392,1352752.8177,2171652.8177,229700.1708288083,229700.1708288083,229700.1708288083
68005051,2100,0,0,2584.662537,245.5417033,16.85569976,14.31080583,13.17916949,10.16448722,5.40819644,105.7717708,92.445468,87.13178297,86.01115127,780.552695739,0,0,8.02528930594,91.0782937492,0,0,0,0,1398800,1505800,2904600,RESIDENTIAL A,1,2,0,1505800,0,1505800,0.010281547100855165,1490317.3644,0.11668436256308135,1330097.2327999999,2728897.2328,288641.0550708085,288641.0550708085,288641.0550708085
